;;;;;;;
artist_name;track_name;popularity;year;genre;danceability;energy;valence
Ludwig van Beethoven;Minuet in G Major, WoO 10, No. 2;31;2020;classical;0,254;0,0617;0,267
Ludwig van Beethoven;Symphony No. 7 in A Major, Op. 92: IV. Allegro con brio;34;2020;classical;0,265;0,387;0,217
Ludwig van Beethoven;Beethoven: Symphony No. 5 in C Minor, Op. 67: II. Andante con moto;33;2020;classical;0,159;0,0161;0,0528
Ludwig van Beethoven;String Quartet No. 13 in B-Flat Major, Op. 130: V. Cavatina. Adagio molto espressivo (Transcr. M. Balakirev for Piano);28;2020;classical;0,471;0,00263;0,12
Frédéric Chopin;Chopin: 24 Préludes, Op. 28: No. 4 in E Minor;34;2020;classical;0,256;0,00363;0,0395
Ludwig van Beethoven;Adelaide, Op. 46;32;2020;classical;0,367;0,0824;0,156
Ludwig van Beethoven;Triple Concerto in C Major, Op. 56: III. Rondo alla Polacca - Live at Philharmonie, Berlin / 2019;31;2020;classical;0,366;0,303;0,347
Claude Debussy;Beau Soir, L.6 (Arr. Gretchaninov);29;2020;classical;0,174;0,0146;0,0661
Ludwig van Beethoven;Beethoven: Symphony No. 5 in C Minor, Op. 67: III. Allegro -;31;2020;classical;0,242;0,0618;0,306
Frédéric Chopin;Chopin: Nocturne No.1 in B flat minor, Op.9 No.1;23;2020;classical;0,265;0,0179;0,0381
Frédéric Chopin;"Chopin: 24 Préludes, Op. 28: No. 15 in D-Flat Major, ""Raindrop""";31;2020;classical;0,411;0,00455;0,113
Ludwig van Beethoven;Beethoven: Symphony No. 5 in C Minor, Op. 67: IV. Allegro - Presto;30;2020;classical;0,25;0,251;0,356
Ludwig van Beethoven;Beethoven: Symphony No.5 in C minor, Op.67: 1. Allegro con brio;32;2020;classical;0,341;0,298;0,212
Sergei Rachmaninoff;Zdes' khorosho, Op. 21, No. 7;27;2020;classical;0,206;0,0353;0,0376
Frédéric Chopin;Prelude, Op. 28, No. 4;33;2020;classical;0,266;0,00275;0,0432
Ludwig van Beethoven;String Quartet in F Major, Hess 32: IV. Allegretto;29;2020;classical;0,483;0,0831;0,387
Claude Debussy;Préludes / Book 1, L. 117 - Arr. Dan Golding: Minstrels;27;2020;classical;0,464;0,0954;0,215
Ludwig van Beethoven;11 Bagatelles, Op. 119: XI. Andante, ma non troppo - Live at Historische Stadthalle Wuppertal / 2019;29;2020;classical;0,409;0,0943;0,369
Ludwig van Beethoven;"Beethoven: Piano Trio No. 7 in B-Flat Major, Op. 97, ""Archduke"": II. Scherzo. Allegro";29;2020;classical;0,404;0,0538;0,326
Ludwig van Beethoven;Coriolan Overture, Op. 62;32;2020;classical;0,255;0,207;0,18
Claude Debussy;Bruyères;26;2020;classical;0,36;0,0476;0,0749
Ludwig van Beethoven;Polonaise in C Major, Op. 89;28;2020;classical;0,403;0,0831;0,137
Frédéric Chopin;Etude Op. 10 : No. 1 in C Major;28;2020;classical;0,305;0,119;0,0835
Ludwig van Beethoven;Beethoven: Piano Sonata No. 2 in A Major, Op. 2 No. 2: III. Scherzo (Allegretto);29;2020;classical;0,37;0,047;0,275
Sergei Rachmaninoff;Variations on a Theme of Corelli, Op. 42: Variation XIV;28;2020;classical;0,504;0,00241;0,216
Sergei Rachmaninoff;14 Romances, Op. 34: No. 14 Vocalise (Arr. Kocsis for Piano);27;2020;classical;0,391;0,0159;0,0389
Sergei Rachmaninoff;Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato (2);28;2020;classical;0,256;0,018;0,0388
Felix Mendelssohn;Capriccio brillant, Op. 22: Andante;56;2021;classical;0,247;0,00505;0,0391
Frédéric Chopin;Waltz No. 19 in A Minor, KK IVb (Version for Harp in A Flat Minor);54;2021;classical;0,391;0,0939;0,101
Sergei Rachmaninoff;Zdes' khorosho ('How Fair This Spot'), Op. 21, No. 7;54;2021;classical;0,254;0,0176;0,0637
Felix Mendelssohn;"Lieder ohne Worte, Op. 19: No. 6 Andante sostenuto ""Venetianisches Gondellied"" (Arr. Ottensamer for Clarinet and Strings)";51;2021;classical;0,323;0,0326;0,155
Frédéric Chopin;"24 Preludes, Op. 28: No. 15 in D Flat Major. Sostenuto ""Raindrop""";48;2021;classical;0,401;0,0127;0,0691
Frédéric Chopin;Sonata In G Minor For Cello & Piano, Op. 65: 3. Largo;40;2021;classical;0,0849;0,00841;0,0528
Sergei Rachmaninoff;Rachmaninov: Rhapsody on a Theme of Paganini, Op. 43: Variation XVIII. Andante cantabile;44;2021;classical;0,156;0,0273;0,0415
Franz Liszt;La Campanella;47;2021;classical;0,374;0,298;0,311
Franz Liszt;Ave Maria, S. 558 (after Schubert, D. 839);44;2021;classical;0,335;0,0287;0,0371
Frédéric Chopin;Nocturnes, Op. 27: No. 2 in D Flat Major. Lento sostenuto;43;2021;classical;0,224;0,00647;0,0393
Sergei Rachmaninoff;12 Romances, Op. 21: No. 7, How Fair This Spot (Arr. Sheku Kanneh-Mason for Cello and Piano);42;2021;classical;0,156;0,0645;0,0363
Ludwig van Beethoven;Piano Sonata in C Major, WoO 51: II. Adagio;41;2021;classical;0,194;0,0269;0,137
Ludwig van Beethoven;"Beethoven: Sonata No. 23 in F Minor, Op. 57, ""Appassionata"": III. Allegro ma non troppo";43;2021;classical;0,284;0,177;0,126
Frédéric Chopin;Ballade No. 3 in A Flat Major, Op. 47;34;2021;classical;0,37;0,065;0,0831
Ludwig van Beethoven;Piano Concerto No. 2 in B Flat Major, Op. 19: II. Adagio;41;2021;classical;0,278;0,0459;0,0757
Ludwig van Beethoven;Piano Sonata No. 8 in C Minor, Op. 13, 'Pathétique': II. Adagio cantabile;39;2021;classical;0,455;0,00468;0,164
Frédéric Chopin;"Études, Op. 10: No. 4 in C-Sharp Minor ""Torrent"" - Live";43;2021;classical;0,37;0,213;0,375
Claude Debussy;Rêverie, CD 76 (Arr. Cullen for Cello and Orchestra);38;2021;classical;0,141;0,0427;0,0393
Frédéric Chopin;Chopin: Scherzo No. 3 in C-Sharp Minor, Op. 39;42;2021;classical;0,262;0,109;0,0778
Ludwig van Beethoven;"Piano Sonata No. 25 in G Major, Op. 79 ""Cuckoo"": II. Andante";40;2021;classical;0,302;0,00648;0,0552
Frédéric Chopin;24 Preludes, Op. 28: No. 1 in C Major. Agitato;37;2021;classical;0,246;0,144;0,0558
Frédéric Chopin;Nocturnes, Op. 32: No. 1 in B Major. Andante sostenuto;36;2021;classical;0,29;0,00429;0,0931
Frédéric Chopin;"Chopin: 24 Preludes, Op. 28: No.15 in D-Flat Major, ""Raindrop""";32;2021;classical;0,378;0,00592;0,0823
Frédéric Chopin;Waltz No. 6 in D-Flat Major, Op. 64/1 'Minute Waltz';34;2021;classical;0,256;0,0794;0,195
Claude Debussy;Debussy: Rêverie, CD 76, L. 68;33;2021;classical;0,293;0,0216;0,0507
Frédéric Chopin;"Chopin: 12 Études, Op. 25: No. 1 in A-Flat Major, ""Aeolian Harp""";31;2021;classical;0,248;0,0399;0,0353
Felix Mendelssohn;6 Lieder, Op. 57: 5. Venetianisches Gondellied, MWV K114;33;2021;classical;0,246;0,0982;0,11
Frédéric Chopin;Waltz in A Minor, B. 150;34;2021;classical;0,273;0,326;0,227
Ludwig van Beethoven;Beethoven Variation (After String Quartet No. 13, Op. 130: II);38;2021;classical;0,558;0,257;0,431
Felix Mendelssohn;Lieder ohne Worte, Op. 102: No. 3 Presto (Arr. Ottensamer for Clarinet and Strings);33;2021;classical;0,427;0,395;0,7
Felix Mendelssohn;Lieder ohne Worte, Op. 67: No. 2 Allegro leggiero (Arr. Ottensamer for Clarinet and Piano);34;2021;classical;0,197;0,0419;0,176
Ludwig van Beethoven;"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto";30;2021;classical;0,299;0,0229;0,056
Felix Mendelssohn;String Quartet No. 3, Op. 44 No. 1, MWV R30: II. Menuetto. Up poco allegretto;29;2021;classical;0,194;0,0205;0,058
Franz Liszt;Berceuse, S. 174;31;2021;classical;0,295;0,0448;0,0377
Ludwig van Beethoven;"Klavierkonzert Nr. 5 Es-Dur, Op. 73: Piano Concerto No. 5 in E-Flat Major, Op. 73, ""Emperor"": II. Adagio un poco mosso";29;2021;classical;0,256;0,0186;0,0443
Sergei Rachmaninoff;12 Romances, Op. 21: 7. How Fair This Spot;24;2021;classical;0,231;0,0941;0,0392
Ludwig van Beethoven;"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Finale (Excerpt: Ode to Joy)";33;2021;classical;0,24;0,494;0,21
Frédéric Chopin;Chopin: 12 Études, Op. 25: No. 4 in A Minor;24;2021;classical;0,44;0,176;0,761
Sergei Rachmaninoff;Rhapsody on a Theme of Paganini, Op. 43: Variation XVIII - Andante cantabile;31;2021;classical;0,136;0,096;0,0394
Frédéric Chopin;Nocturnes, Op. 9: No. 1 in B Flat Minor. Larghetto;30;2021;classical;0,219;0,00567;0,0386
Felix Mendelssohn;"Lieder ohne Worte, Op. 62: No. 6 Allegretto grazioso ""Frühlingslied"" (Arr. Ottensamer for Clarinet and Piano)";30;2021;classical;0,354;0,0594;0,514
Frédéric Chopin;Nocturnes, Op. 9: No. 2 in E Flat Major. Andante;28;2021;classical;0,361;0,00466;0,0405
Sergei Rachmaninoff;Melody, Op. 21, No. 9;28;2021;classical;0,287;0,0787;0,0772
Ludwig van Beethoven;"Symphony No. 6 in F Major, Op. 68, ""Pastorale"": I. Allegro ma non troppo, ""Awakening of cheerful feelings on arriving in the countryside""";53;2022;classical;0,367;0,0622;0,284
Claude Debussy;Préludes / Book 1, L. 117: No. 8, The Girl with the Flaxen Hair;49;2022;classical;0,461;0,0104;0,106
Claude Debussy;Beau soir, L. 6 (L. 84) (Arr. Heifetz for Violin and Piano);48;2022;classical;0,184;0,0365;0,0352
Ludwig van Beethoven;Violin Concerto in D Major, Op. 61: II. Larghetto;49;2022;classical;0,209;0,0402;0,0514
Frédéric Chopin;Impromptu No. 1 in A-Flat Major, Op. 29 - Live;49;2022;classical;0,19;0,078;0,151
Franz Liszt;Liebeslied, S. 566 (After Schumann’s Widmung, Op. 25 No. 1);44;2022;classical;0,354;0,102;0,0487
Ludwig van Beethoven;"Piano Trio No. 5 in D Major, Op. 70 No. 1 ""Geistertrio"": I. Allegro vivace e con brio - Live";44;2022;classical;0,195;0,0708;0,219
Ludwig van Beethoven;II. Andante cantabile con variazioni;42;2022;classical;0,284;0,0528;0,329
Ludwig van Beethoven;Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll. Adagio ma non troppo, con affetto - Recorded 2021-2;44;2022;classical;0,351;0,0058;0,047
Ludwig van Beethoven;Andante favori, WoO 57;42;2022;classical;0,366;0,117;0,0609
Frédéric Chopin;Nocturne No. 2 in E-Flat Major, Op. 9 No. 2 (Arr. Cullen for Cello and Orchestra);35;2022;classical;0,176;0,0428;0,0545
Frédéric Chopin;Andante spianato et Grande polonaise brillante, Op. 22: I. Andante spianato;33;2022;classical;0,203;0,00733;0,0806
Sergei Rachmaninoff;Rachmaninov: Rhapsody on a Theme of Paganini, Op. 43: Variation 18 (Andante cantabile);42;2022;classical;0,176;0,0902;0,0375
Ludwig van Beethoven;"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IVa. Finale. Presto";40;2022;classical;0,267;0,0124;0,1
Ludwig van Beethoven;"Symphony No. 6 in F Major, Op. 68 ""Pastoral"" (Transcr. Liszt for Piano, S. 464/6): IV. Gewitter. Sturm. Allegro";39;2022;classical;0,284;0,225;0,0398
Claude Debussy;Préludes / Book 1, L. 117: VIII. La fille aux cheveux de lin (Arr. Garrett / van der Heijden for Violin, Flute and Orchestra);40;2022;classical;0,215;0,275;0,101
Claude Debussy;Suite bergamasque, L. 75: III. Clair de lune (Arr. for Flute & Piano);36;2022;classical;0,282;0,0366;0,0783
Felix Mendelssohn;Song without Words, Op. 109;38;2022;classical;0,251;0,106;0,0928
Frédéric Chopin;"Chopin: 12 Études, Op. 25: No. 1 in A-Flat Major ""Aeolian Harp""";29;2022;classical;0,153;0,0365;0,0359
Ludwig van Beethoven;Romance in F Major, Op. 50;37;2022;classical;0,322;0,081;0,162
Frédéric Chopin;Nocturnes, Op. 9: No. 2 in E Flat Major (Transcr. Sarasate for Violin and Piano);36;2022;classical;0,184;0,127;0,0398
Ludwig van Beethoven;Symphony No. 4 in B-Flat Major, Op. 60: III. Allegro molto e vivace - Trio. Un poco meno allegro;35;2022;classical;0,23;0,0314;0,15
Frédéric Chopin;Nocturne Op. 27, No. 2;35;2022;classical;0,235;0,0231;0,0393
Ludwig van Beethoven;Piano Trio No. 3 in C Minor, Op. 1, No. 3: II. Andante cantabile con variazioni;30;2022;classical;0,284;0,0528;0,329
Ludwig van Beethoven;"Symphony No. 6 in F Major, Op. 68, ""Pastorale"": II. Andante molto mosso, ""Scene by the brook""";29;2022;classical;0,245;0,0248;0,18
Ludwig van Beethoven;"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile";28;2022;classical;0,374;0,00348;0,146
Ludwig van Beethoven;"Symphony No. 6 in F Major, Op. 68, ""Pastorale"": III. Allegro, ""Joyful gathering of countryfolk""";27;2022;classical;0,422;0,126;0,603
Ludwig van Beethoven;"Symphony No. 6 in F Major, Op. 68, ""Pastorale"": IV. Allegro, ""The storm""";27;2022;classical;0,245;0,194;0,0963
Ludwig van Beethoven;"Symphony No. 6 in F Major, Op. 68, ""Pastorale"": V. Allegretto, ""Shepherd's song. Thanksgiving after the storm""";26;2022;classical;0,157;0,0622;0,108
Sergei Rachmaninoff;6 Romances, Op. 38: V. The Dream;22;2022;classical;0,262;0,103;0,102
Frédéric Chopin;Le Père Lachaise - 24 Preludes, Op. 28: No. 4 in E Minor;31;2022;classical;0,212;0,0697;0,0558
Ludwig van Beethoven;Piano Trio No. 3 in C Minor, Op. 1, No. 3: I. Allegro con brio;26;2022;classical;0,286;0,0507;0,209
Franz Liszt;Hungarian Rhapsody No. 2 in C Sharp Minor, S.244/2 (Arr. Horowitz);28;2022;classical;0,309;0,199;0,17
Frédéric Chopin;Nocturnes, Op. 62: No. 2 in E Major. Lento;0;2023;classical;0,281;0,0239;0,0779
Frédéric Chopin;Waltz No. 19 in A minor, Op. posth.;0;2023;classical;0,32;0,0261;0,147
Frédéric Chopin;Nocturnes, Op. 27: No. 2 in D-Flat Major. Lento sostenuto;0;2023;classical;0,399;0,0179;0,052
Frédéric Chopin;Prélude No. 25 In C Sharp Minor, Op. 45;0;2023;classical;0,312;0,00886;0,0937
Frédéric Chopin;Nocturne No. 6 in G Minor, Op. 15 No. 3;0;2023;classical;0,454;0,0159;0,103
Frédéric Chopin;Nocturne No. 2 In E Flat, Op. 9 No. 2;1;2023;classical;0,337;0,0159;0,075
Frédéric Chopin;24 Préludes, Op. 28: No. 4 in E Minor;0;2023;classical;0,4;0,0122;0,0333
Frédéric Chopin;"Waltzes, Op. 64: No. 1 in D-Flat Major. Molto vivace ""Minute""";0;2023;classical;0,323;0,057;0,336
Frédéric Chopin;Sonate pour piano No. 3 en si mineur, Op. 58: IV. Presto ma non tanto;0;2023;classical;0,264;0,218;0,179
Frédéric Chopin;Prelude In E Minor;0;2023;classical;0,57;0,0463;0,378
Frédéric Chopin;Berceuse, Op. 57;0;2023;classical;0,292;0,00787;0,131
Frédéric Chopin;Waltz in A Minor, KK IVb No. 11;0;2023;classical;0,325;0,00851;0,0735
Frédéric Chopin;Nocturnes, Op. 27: No. 1 in C-Sharp Minor. Larghetto;0;2023;classical;0,335;0,00726;0,0618
Frédéric Chopin;Nocturne No. 1 In B Flat Minor, Op. 9 No. 1;0;2023;classical;0,311;0,0156;0,0387
Frédéric Chopin;24 Préludes, Op. 28: No. 15 in D-Flat Major: Sostenuto;0;2023;classical;0,335;0,0118;0,0835
Frédéric Chopin;Sonate pour piano No. 3 en si mineur, Op. 58: III. Largo;0;2023;classical;0,252;0,00575;0,131
Frédéric Chopin;Nocturnes, Op. 9: No. 2 in E-Flat Major. Andante;0;2023;classical;0,352;0,0293;0,124
Frédéric Chopin;Nocturne No. 8 In D Flat, Op. 27 No. 2 - 2005 Recording;0;2023;classical;0,215;0,0211;0,0383
Ludwig van Beethoven;"Bagatelle in a Minor, WoO 59 ""Für Elise""";0;2023;classical;0,179;0,038;0,597
Ludwig van Beethoven;Violin Romance No. 1 in G Major, Op. 40 - Live;0;2023;classical;0,255;0,0492;0,0944
Ludwig van Beethoven;"Symphony No. 6 In F, Op. 68 -""Pastoral"": 1. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande: Allegro ma non troppo";0;2023;classical;0,303;0,0639;0,185
Ludwig van Beethoven;"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Presto - Allegro molto assai - Andante maestoso - Allegro energico, sempre ben marcato - Allegro ma non tanto - Pressitissmo";0;2023;classical;0,225;0,124;0,0638
Frédéric Chopin;24 Preludes, Op. 28: No. 5 in D Major. Molto allegro;22;2023;classical;0,322;0,165;0,191
Frédéric Chopin;24 Preludes, Op. 28: No. 6 in B Minor. Lento assai;22;2023;classical;0,281;0,00404;0,106
Frédéric Chopin;24 Preludes, Op. 28: No. 7 in A Major. Andantino;21;2023;classical;0,524;0,00317;0,337
Frédéric Chopin;24 Preludes, Op. 28: No. 14 in E Flat Minor. Allegro;20;2023;classical;0,19;0,276;0,181
Frédéric Chopin;24 Preludes, Op. 28: No. 4 in E Minor. Largo;22;2023;classical;0,34;0,0076;0,0375
Frédéric Chopin;24 Preludes, Op. 28: No. 19 in E Flat Major. Vivace;19;2023;classical;0,321;0,226;0,189
Frédéric Chopin;24 Preludes, Op. 28: No. 3 in G Major. Vivace;22;2023;classical;0,274;0,117;0,4
Frédéric Chopin;24 Preludes, Op. 28: No. 2 in A Minor. Lento;22;2023;classical;0,206;0,00201;0,0684
Frédéric Chopin;24 Preludes, Op. 28: No. 9 in E Major. Largo;21;2023;classical;0,409;0,00853;0,0371
Frédéric Chopin;24 Preludes, Op. 28: No. 23 in F Major. Moderato;18;2023;classical;0,215;0,209;0,297
Frédéric Chopin;Waltz in E Minor, KK IVa No. 15;15;2023;classical;0,347;0,0789;0,206
Frédéric Chopin;Waltzes, Op. 64: No. 3 in A-Flat Major. Moderato;17;2023;classical;0,196;0,106;0,188
Frédéric Chopin;24 Preludes, Op. 28: No. 18 in C Minor. Molto allegro;19;2023;classical;0,351;0,295;0,313
Frédéric Chopin;24 Preludes, Op. 28: No. 11 in B Major. Vivace;21;2023;classical;0,461;0,0348;0,326
Frédéric Chopin;24 Preludes, Op. 28: No. 13 in F Sharp Minor. Lento;20;2023;classical;0,284;0,00821;0,144
Frédéric Chopin;Waltzes, Op. 70: No. 2 in F Minor;18;2023;classical;0,302;0,0279;0,195
Frédéric Chopin;24 Preludes, Op. 28: No. 16 in B Flat Minor. Presto con fuoco;19;2023;classical;0,355;0,254;0,562
Frédéric Chopin;Waltzes, Op. 70: No. 3 in D-Flat Major;18;2023;classical;0,2;0,0382;0,325
Frédéric Chopin;24 Preludes, Op. 28: No. 21 in B Flat Major. Cantabile;19;2023;classical;0,346;0,0232;0,04
Frédéric Chopin;24 Preludes, Op. 28: No. 17 in A Flat Major. Allegretto;19;2023;classical;0,297;0,0285;0,0385
Frédéric Chopin;24 Preludes, Op. 28: No. 24 in D Minor. Allegro appassionato;18;2023;classical;0,305;0,242;0,0358
Frédéric Chopin;24 Preludes, Op. 28: No. 22 in G Minor. Molto agitato;18;2023;classical;0,329;0,426;0,721
Frédéric Chopin;Waltzes, Op. 70: No. 1 in G-Flat Major;18;2023;classical;0,437;0,0427;0,272
Frédéric Chopin;Grande valse brillante in E-Flat Major, Op. 18;17;2023;classical;0,409;0,13;0,357
Frédéric Chopin;24 Preludes, Op. 28: No. 8 in F Sharp Minor. Molto agitato;21;2023;classical;0,188;0,176;0,0376
Frédéric Chopin;Waltzes, Op. 69: No. 2 in B Minor;15;2023;classical;0,346;0,0229;0,123
Frédéric Chopin;24 Preludes, Op. 28: No. 12 in G Sharp Minor. Presto;21;2023;classical;0,305;0,27;0,227
Frédéric Chopin;Waltz in E-Flat Major, KK IVa No. 14;15;2023;classical;0,493;0,0516;0,511
Frédéric Chopin;Waltz in E Major, KK IVa No. 12;15;2023;classical;0,426;0,0394;0,278
Frédéric Chopin;Waltzes, Op. 64: No. 2 in C-Sharp Minor. Tempo giusto;18;2023;classical;0,279;0,0145;0,0995
Frédéric Chopin;24 Preludes, Op. 28: No. 10 in C Sharp Minor. Molto allegro;21;2023;classical;0,451;0,0325;0,399
Frédéric Chopin;Waltzes, Op. 69: No. 1 in A-Flat Major;16;2023;classical;0,324;0,0239;0,143
Frédéric Chopin;Waltz in A-Flat Major, KK IVa No. 13;15;2023;classical;0,304;0,142;0,696
Frédéric Chopin;Waltzes, Op. 34: No. 3 in F Major. Vivace;16;2023;classical;0,38;0,0741;0,446
Frédéric Chopin;Waltzes, Op. 34: No. 1 in A-Flat Major. Vivace;17;2023;classical;0,366;0,0745;0,142
Frédéric Chopin;Waltzes, Op. 34: No. 2 in A Minor. Lento;16;2023;classical;0,282;0,0152;0,0558
Frédéric Chopin;Waltz in A-Flat Major, Op. 42;16;2023;classical;0,27;0,092;0,196
Frédéric Chopin;Waltz in E-Flat Major, KK IVb No. 10;15;2023;classical;0,217;0,0081;0,322
Frédéric Chopin;24 Préludes, Op. 28: No. 3 in G Major. Vivace;16;2023;classical;0,155;0,0456;0,204
Franz Liszt;Liszt: 2 Légendes, S. 175: No. 1, Saint François d'Assise. La prédication aux oiseaux;0;2023;classical;0,296;0,0472;0,0396
Frédéric Chopin;24 Preludes, Op. 28: No. 20 in C Minor. Largo;19;2023;classical;0,542;0,003;0,366
Ludwig van Beethoven;"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto (Arr. for String Quartet by Paul Cassidy)";38;2023;classical;0,0908;0,00361;0,0367
Ludwig van Beethoven;"Violin Sonata No. 5 in F Major, Op. 24 ""Spring"": III. Scherzo. Allegro molto";14;2023;classical;0,695;0,271;0,406
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Tema (Vivace) - Variation I (Alla marcia maestoso);22;2023;classical;0,545;0,153;0,359
Ludwig van Beethoven;7 Variations on 'God Save The King', WoO78: Variation V. Con espressione;24;2023;classical;0,294;0,0628;0,406
Ludwig van Beethoven;Beethoven: Piano Sonata No. 4 in E-Flat Major, Op. 7: II. Largo, con gran espressione;20;2023;classical;0,456;0,00351;0,123
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XIII (Vivace);20;2023;classical;0,602;0,0551;0,501
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation V (Allegro vivace);21;2023;classical;0,464;0,0631;0,306
Ludwig van Beethoven;Violin Sonata No. 8 in G Major, Op. 30 No. 3: II. Tempo di minuetto, ma molto moderato e grazioso;22;2023;classical;0,171;0,0758;0,24
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation VII (Un poco più allegro);21;2023;classical;0,307;0,177;0,418
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation III (L'istesso tempo);22;2023;classical;0,378;0,0313;0,505
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation IX (Allegro pesante e risoluto);20;2023;classical;0,534;0,106;0,496
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XX (Andante);19;2023;classical;0,558;0,00166;0,0981
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XII (Un poco più moto);20;2023;classical;0,312;0,117;0,281
Ludwig van Beethoven;Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto;19;2023;classical;0,514;0,0077;0,109
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXIII (Allegro assai);18;2023;classical;0,34;0,156;0,651
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXVIII (Allegro);18;2023;classical;0,512;0,199;0,849
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation VI (Allegro ma non troppo e serioso);21;2023;classical;0,368;0,162;0,299
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXI (Allegro con brio - Meno allegro - Tempo I);18;2023;classical;0,399;0,145;0,197
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XI (Allegretto);20;2023;classical;0,387;0,025;0,167
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXX (Andante, sempre cantabile);18;2023;classical;0,489;0,0149;0,216
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation IV (Un poco più vivace);21;2023;classical;0,304;0,12;0,366
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation II (Poco allegro);21;2023;classical;0,266;0,0308;0,335
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XVIII (Poco moderato);19;2023;classical;0,403;0,0443;0,41
Ludwig van Beethoven;Piano Sonata No. 1 in F minor, Op. 2 No. 1: 3. Menuetto (Allegretto);16;2023;classical;0,403;0,0862;0,298
Ludwig van Beethoven;Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto;17;2023;classical;0,346;0,137;0,268
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXXII: Fuga (Allegro - Poco adagio);17;2023;classical;0,394;0,288;0,0837
Ludwig van Beethoven;Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: III. Menuetto. Allegro;19;2023;classical;0,348;0,048;0,176
Ludwig van Beethoven;Piano Sonata No. 1 in F minor, Op. 2 No. 1: 2. Adagio;16;2023;classical;0,422;0,0204;0,177
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XIX (Presto);19;2023;classical;0,299;0,17;0,575
Ludwig van Beethoven;Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: IV. Rondo. Allegro;16;2023;classical;0,397;0,122;0,182
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation VIII (Poco vivace);21;2023;classical;0,339;0,0237;0,304
Ludwig van Beethoven;Piano Sonata No. 2 in A, Op. 2 No. 2: 2. Largo appassionato;15;2023;classical;0,482;0,0225;0,199
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXVII (Vivace);18;2023;classical;0,343;0,136;0,468
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXXI (Largo, molto espressivo);17;2023;classical;0,304;0,0304;0,0523
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXIV: Fughetta (Andante);18;2023;classical;0,39;0,0318;0,397
Ludwig van Beethoven;33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation X (Presto);20;2023;classical;0,461;0,253;0,925
Ludwig van Beethoven;Violin Sonata No. 7 in C Minor, Op. 30 No. 2: III. Scherzo. Allegro;11;2023;classical;0,538;0,156;0,535
Ludwig van Beethoven;Piano Sonata No. 13 in E flat, Op. 27 No. 1: 1. Andante - Allegro - Tempo I;7;2023;classical;0,384;0,0266;0,148
